person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_bin,person_income_bin,_row_id 
27,65000,RENT,12.0,DEBTCONSOLIDATION,C,5000,13.99,0,0.08,Y,9.0,26-35,"(63000.0, 86000.0]",21120
28,59000,RENT,2.0,DEBTCONSOLIDATION,C,5000,15.23,1,0.08,N,6.0,26-35,"(49000.0, 63000.0]",21121
27,45000,MORTGAGE,1.0,VENTURE,A,4000,10.99,0,0.09,N,7.0,26-35,"(35000.0, 49000.0]",21122
27,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,16750,8.94,0,0.37,N,7.0,26-35,"(35000.0, 49000.0]",21123
30,45000,MORTGAGE,11.0,VENTURE,C,10000,13.57,0,0.22,Y,6.0,26-35,"(35000.0, 49000.0]",21124
34,65004,RENT,8.0,HOMEIMPROVEMENT,B,5000,10.59,0,0.08,N,9.0,26-35,"(63000.0, 86000.0]",21125
27,66000,RENT,10.0,MEDICAL,C,5000,13.99,0,0.08,Y,10.0,26-35,"(63000.0, 86000.0]",21126
33,66000,RENT,14.5,EDUCATION,A,5000,7.29,0,0.08,N,8.0,26-35,"(63000.0, 86000.0]",21127
27,60000,RENT,0.0,PERSONAL,D,5000,14.54,1,0.08,N,10.0,26-35,"(49000.0, 63000.0]",21128
34,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,3800,13.16,0,0.08,Y,5.0,26-35,"(35000.0, 49000.0]",21129
29,39000,MORTGAGE,13.0,PERSONAL,D,10000,10.99,1,0.26,N,5.0,26-35,"(35000.0, 49000.0]",21130
27,60000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.21,1,0.08,Y,9.0,26-35,"(49000.0, 63000.0]",21131
29,60000,RENT,0.0,MEDICAL,C,5000,14.22,1,0.08,N,9.0,26-35,"(49000.0, 63000.0]",21132
27,66240,RENT,7.0,VENTURE,A,5000,5.79,0,0.08,N,6.0,26-35,"(63000.0, 86000.0]",21133
28,66920,RENT,12.0,DEBTCONSOLIDATION,C,5000,14.26,0,0.07,Y,8.0,26-35,"(63000.0, 86000.0]",21134
28,66924,RENT,1.0,EDUCATION,B,5000,11.86,0,0.07,N,10.0,26-35,"(63000.0, 86000.0]",21135
32,68000,RENT,14.5,VENTURE,D,5000,15.7,0,0.07,N,7.0,26-35,"(63000.0, 86000.0]",21136
33,68004,RENT,14.5,EDUCATION,C,5000,13.49,0,0.07,N,8.0,26-35,"(63000.0, 86000.0]",21137
30,63600,RENT,7.0,PERSONAL,B,5000,10.39,1,0.08,N,8.0,26-35,"(63000.0, 86000.0]",21138
31,45000,MORTGAGE,12.0,PERSONAL,A,6000,9.32,0,0.13,N,9.0,26-35,"(35000.0, 49000.0]",21139
27,69996,RENT,12.0,PERSONAL,A,5000,9.63,0,0.07,N,5.0,26-35,"(63000.0, 86000.0]",21140
27,45000,OWN,4.0,VENTURE,C,20000,12.84,0,0.44,N,10.0,26-35,"(35000.0, 49000.0]",21141
34,70000,RENT,0.0,DEBTCONSOLIDATION,B,5000,9.91,0,0.07,N,7.0,26-35,"(63000.0, 86000.0]",21142
30,70000,RENT,6.0,PERSONAL,B,5000,11.71,0,0.07,N,5.0,26-35,"(63000.0, 86000.0]",21143
35,70000,RENT,9.0,VENTURE,A,5000,7.74,0,0.07,N,6.0,26-35,"(63000.0, 86000.0]",21144
29,45000,MORTGAGE,13.0,EDUCATION,A,13000,9.63,0,0.29,N,9.0,26-35,"(35000.0, 49000.0]",21145
29,70000,RENT,4.0,EDUCATION,E,5000,10.99,0,0.07,N,6.0,26-35,"(63000.0, 86000.0]",21146
29,45000,OWN,8.0,MEDICAL,B,8000,12.21,0,0.18,N,10.0,26-35,"(35000.0, 49000.0]",21147
34,72000,RENT,6.0,MEDICAL,B,5000,10.59,0,0.07,N,9.0,26-35,"(63000.0, 86000.0]",21148
28,72000,RENT,8.0,PERSONAL,B,5000,10.59,0,0.07,N,9.0,26-35,"(63000.0, 86000.0]",21149
28,72467,RENT,2.0,MEDICAL,B,5000,8.88,0,0.07,N,7.0,26-35,"(63000.0, 86000.0]",21150
30,72516,RENT,11.0,PERSONAL,C,5000,13.85,0,0.07,Y,6.0,26-35,"(63000.0, 86000.0]",21151
27,45000,MORTGAGE,9.0,MEDICAL,B,12000,9.76,0,0.27,N,6.0,26-35,"(35000.0, 49000.0]",21152
32,75000,RENT,4.0,MEDICAL,B,5000,9.99,0,0.07,N,8.0,26-35,"(63000.0, 86000.0]",21153
31,75000,RENT,0.0,MEDICAL,B,5000,10.75,0,0.07,N,6.0,26-35,"(63000.0, 86000.0]",21154
28,75000,RENT,5.0,MEDICAL,A,5000,7.88,0,0.07,N,10.0,26-35,"(63000.0, 86000.0]",21155
31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,12000,13.3,1,0.31,N,7.0,26-35,"(35000.0, 49000.0]",21156
30,75000,RENT,0.0,PERSONAL,B,5000,10.62,0,0.07,N,5.0,26-35,"(63000.0, 86000.0]",21157
32,39000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,2800,12.17,1,0.07,Y,6.0,26-35,"(35000.0, 49000.0]",21158
28,45100,MORTGAGE,2.0,VENTURE,A,6000,5.42,0,0.13,N,9.0,26-35,"(35000.0, 49000.0]",21159
28,45136,MORTGAGE,13.0,EDUCATION,B,10175,12.69,0,0.23,N,9.0,26-35,"(35000.0, 49000.0]",21160
33,45180,MORTGAGE,0.0,VENTURE,A,7000,8.0,0,0.15,N,7.0,26-35,"(35000.0, 49000.0]",21161
28,78500,RENT,2.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.06,Y,6.0,26-35,"(63000.0, 86000.0]",21162
34,45204,MORTGAGE,4.0,PERSONAL,A,5000,9.63,0,0.11,N,9.0,26-35,"(35000.0, 49000.0]",21163
34,80000,RENT,4.0,VENTURE,A,5000,10.99,0,0.06,N,9.0,26-35,"(63000.0, 86000.0]",21164
32,80000,RENT,0.0,DEBTCONSOLIDATION,C,5000,10.99,0,0.06,N,6.0,26-35,"(63000.0, 86000.0]",21165
34,80000,RENT,4.0,HOMEIMPROVEMENT,A,5000,6.17,0,0.06,N,10.0,26-35,"(63000.0, 86000.0]",21166
29,45324,MORTGAGE,4.0,PERSONAL,D,15150,14.54,0,0.33,N,10.0,26-35,"(35000.0, 49000.0]",21167
28,74000,RENT,0.0,DEBTCONSOLIDATION,D,5000,15.21,1,0.07,N,8.0,26-35,"(63000.0, 86000.0]",21168
27,45336,MORTGAGE,12.0,MEDICAL,B,4800,10.99,0,0.11,N,8.0,26-35,"(35000.0, 49000.0]",21169
27,80004,RENT,1.0,VENTURE,C,5000,13.47,0,0.06,Y,9.0,26-35,"(63000.0, 86000.0]",21170
28,81996,RENT,5.0,PERSONAL,C,5000,14.26,0,0.06,N,5.0,26-35,"(63000.0, 86000.0]",21171
33,82000,RENT,9.0,VENTURE,A,5000,7.51,0,0.06,N,8.0,26-35,"(63000.0, 86000.0]",21172
34,82000,RENT,3.0,HOMEIMPROVEMENT,A,5000,8.32,0,0.06,N,9.0,26-35,"(63000.0, 86000.0]",21173
33,82150,RENT,4.0,HOMEIMPROVEMENT,A,5000,7.51,0,0.06,N,5.0,26-35,"(63000.0, 86000.0]",21174
32,65453,RENT,14.5,MEDICAL,C,5000,11.28,1,0.06,Y,9.0,26-35,"(63000.0, 86000.0]",21175
32,45489,MORTGAGE,13.0,PERSONAL,C,18250,12.73,0,0.4,Y,5.0,26-35,"(35000.0, 49000.0]",21176
29,45500,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.22,N,10.0,26-35,"(35000.0, 49000.0]",21177
29,67027,RENT,4.0,MEDICAL,A,5000,7.51,1,0.06,N,10.0,26-35,"(63000.0, 86000.0]",21178
28,45500,OWN,1.0,MEDICAL,A,8400,10.99,0,0.18,N,5.0,26-35,"(35000.0, 49000.0]",21179
33,85000,RENT,11.0,EDUCATION,A,5000,7.9,0,0.06,N,8.0,26-35,"(63000.0, 86000.0]",21180
31,45500,MORTGAGE,5.0,VENTURE,B,7500,11.49,0,0.16,N,5.0,26-35,"(35000.0, 49000.0]",21181
27,45500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.11,Y,8.0,26-35,"(35000.0, 49000.0]",21182
27,45500,OWN,11.0,VENTURE,C,14000,13.92,0,0.31,Y,6.0,26-35,"(35000.0, 49000.0]",21183
34,85000,RENT,7.0,VENTURE,B,5000,11.83,0,0.06,N,5.0,26-35,"(63000.0, 86000.0]",21184
31,45504,MORTGAGE,3.0,EDUCATION,B,7000,9.88,0,0.15,N,8.0,26-35,"(35000.0, 49000.0]",21185
30,85000,RENT,5.0,VENTURE,D,5000,15.05,0,0.06,N,9.0,26-35,"(63000.0, 86000.0]",21186
29,45516,MORTGAGE,13.0,DEBTCONSOLIDATION,C,6000,13.49,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21187
35,85000,RENT,0.0,HOMEIMPROVEMENT,A,5000,9.07,0,0.06,N,6.0,26-35,"(63000.0, 86000.0]",21188
31,86000,RENT,2.0,DEBTCONSOLIDATION,A,5000,10.99,0,0.06,N,8.0,26-35,"(63000.0, 86000.0]",21189
27,45600,MORTGAGE,6.0,VENTURE,A,15350,8.9,0,0.34,N,10.0,26-35,"(35000.0, 49000.0]",21190
27,45600,MORTGAGE,6.0,MEDICAL,A,3000,6.99,0,0.07,N,7.0,26-35,"(35000.0, 49000.0]",21191
27,45600,MORTGAGE,11.0,EDUCATION,A,7500,5.42,0,0.16,N,5.0,26-35,"(35000.0, 49000.0]",21192
33,45600,MORTGAGE,1.0,EDUCATION,A,4000,5.99,0,0.09,N,10.0,26-35,"(35000.0, 49000.0]",21193
27,45600,MORTGAGE,3.0,HOMEIMPROVEMENT,A,1450,8.49,0,0.03,N,8.0,26-35,"(35000.0, 49000.0]",21194
30,39600,MORTGAGE,11.0,EDUCATION,A,15000,7.49,1,0.38,N,5.0,26-35,"(35000.0, 49000.0]",21195
28,89400,RENT,12.0,HOMEIMPROVEMENT,D,5000,15.2,0,0.06,N,6.0,26-35,"(86000.0, 138000.0]",21196
30,45600,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.29,0,0.11,N,8.0,26-35,"(35000.0, 49000.0]",21197
29,45600,MORTGAGE,7.0,VENTURE,B,9600,10.36,0,0.21,N,5.0,26-35,"(35000.0, 49000.0]",21198
29,45600,MORTGAGE,3.0,EDUCATION,C,4750,10.99,0,0.1,N,9.0,26-35,"(35000.0, 49000.0]",21199
27,91200,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.49,0,0.05,Y,10.0,26-35,"(86000.0, 138000.0]",21200
28,45600,MORTGAGE,4.0,VENTURE,C,2500,13.35,0,0.05,N,9.0,26-35,"(35000.0, 49000.0]",21201
30,92001,RENT,3.0,VENTURE,A,5000,10.99,0,0.05,N,6.0,26-35,"(86000.0, 138000.0]",21202
32,96000,RENT,1.0,PERSONAL,B,5000,11.99,0,0.05,N,9.0,26-35,"(86000.0, 138000.0]",21203
29,45600,MORTGAGE,9.0,PERSONAL,A,2000,7.88,0,0.04,N,10.0,26-35,"(35000.0, 49000.0]",21204
28,96000,RENT,5.0,VENTURE,B,5000,11.12,0,0.05,N,7.0,26-35,"(86000.0, 138000.0]",21205
27,39600,MORTGAGE,4.0,VENTURE,G,2500,20.04,1,0.06,Y,8.0,26-35,"(35000.0, 49000.0]",21206
30,45600,MORTGAGE,0.0,VENTURE,A,6400,8.94,0,0.14,N,7.0,26-35,"(35000.0, 49000.0]",21207
27,98000,RENT,3.0,VENTURE,C,5000,13.98,0,0.05,Y,6.0,26-35,"(86000.0, 138000.0]",21208
28,45678,OWN,12.0,PERSONAL,D,8000,15.58,0,0.18,N,10.0,26-35,"(35000.0, 49000.0]",21209
27,45727,MORTGAGE,5.0,EDUCATION,D,1000,16.29,0,0.02,Y,9.0,26-35,"(35000.0, 49000.0]",21210
28,99996,RENT,7.0,MEDICAL,B,5000,11.49,0,0.05,N,10.0,26-35,"(86000.0, 138000.0]",21211
27,45760,OWN,6.0,MEDICAL,B,14000,10.99,0,0.31,N,6.0,26-35,"(35000.0, 49000.0]",21212
27,45760,MORTGAGE,0.0,PERSONAL,A,9300,10.99,0,0.2,N,10.0,26-35,"(35000.0, 49000.0]",21213
30,39760,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14500,10.75,1,0.36,N,7.0,26-35,"(35000.0, 49000.0]",21214
27,100000,RENT,11.0,MEDICAL,B,5000,12.42,0,0.05,N,8.0,26-35,"(86000.0, 138000.0]",21215
32,100000,RENT,3.0,HOMEIMPROVEMENT,C,5000,10.99,0,0.05,N,6.0,26-35,"(86000.0, 138000.0]",21216
29,100000,RENT,0.0,EDUCATION,C,5000,12.23,0,0.05,N,8.0,26-35,"(86000.0, 138000.0]",21217
35,100000,RENT,0.0,MEDICAL,A,5000,7.74,0,0.05,N,7.0,26-35,"(86000.0, 138000.0]",21218
27,103000,RENT,2.0,VENTURE,A,5000,9.32,0,0.05,N,7.0,26-35,"(86000.0, 138000.0]",21219
28,39912,MORTGAGE,2.0,EDUCATION,A,10000,8.49,1,0.25,N,8.0,26-35,"(35000.0, 49000.0]",21220
35,95028,RENT,2.0,HOMEIMPROVEMENT,D,5000,14.42,1,0.05,Y,6.0,26-35,"(86000.0, 138000.0]",21221
33,113800,RENT,8.0,MEDICAL,B,5000,11.83,0,0.04,N,9.0,26-35,"(86000.0, 138000.0]",21222
35,45996,MORTGAGE,0.0,VENTURE,D,15000,14.42,0,0.33,Y,7.0,26-35,"(35000.0, 49000.0]",21223
28,45996,OTHER,12.0,VENTURE,B,5500,10.2,0,0.12,N,10.0,26-35,"(35000.0, 49000.0]",21224
27,140000,RENT,0.0,VENTURE,B,5000,9.99,0,0.04,N,8.0,26-35,"(138000.0, 140250.0]",21225
27,140250,RENT,2.0,MEDICAL,C,5000,13.16,0,0.04,Y,9.0,26-35,"(138000.0, 140250.0]",21226
30,140250,RENT,12.0,EDUCATION,E,5000,16.32,0,0.03,Y,7.0,26-35,"(138000.0, 140250.0]",21227
30,46000,MORTGAGE,1.0,EDUCATION,C,12000,10.99,0,0.26,Y,9.0,26-35,"(35000.0, 49000.0]",21228
27,140250,RENT,11.0,MEDICAL,B,5000,12.69,0,0.03,N,7.0,26-35,"(138000.0, 140250.0]",21229
30,46000,OWN,10.0,HOMEIMPROVEMENT,C,11200,14.27,0,0.24,Y,10.0,26-35,"(35000.0, 49000.0]",21230
27,46000,MORTGAGE,3.0,MEDICAL,A,18000,7.9,0,0.39,N,8.0,26-35,"(35000.0, 49000.0]",21231
34,46000,MORTGAGE,5.0,VENTURE,A,10000,6.62,0,0.22,N,6.0,26-35,"(35000.0, 49000.0]",21232
35,140250,RENT,7.0,VENTURE,B,5000,10.99,0,0.03,N,10.0,26-35,"(138000.0, 140250.0]",21233
31,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,9500,16.77,1,0.24,N,10.0,26-35,"(35000.0, 49000.0]",21234
29,140250,RENT,4.0,PERSONAL,A,5000,7.43,0,0.03,N,10.0,26-35,"(138000.0, 140250.0]",21235
28,140250,RENT,1.0,PERSONAL,A,5000,6.62,0,0.02,N,10.0,26-35,"(138000.0, 140250.0]",21236
29,46000,MORTGAGE,3.0,VENTURE,B,6000,11.49,0,0.13,N,5.0,26-35,"(35000.0, 49000.0]",21237
34,46000,MORTGAGE,14.5,DEBTCONSOLIDATION,B,6700,10.99,0,0.15,N,10.0,26-35,"(35000.0, 49000.0]",21238
28,30000,RENT,2.0,PERSONAL,A,5200,5.42,0,0.17,N,7.0,26-35,"(3999.999, 35000.0]",21239
27,46000,OWN,4.0,VENTURE,A,8000,10.99,0,0.17,N,9.0,26-35,"(35000.0, 49000.0]",21240
28,46000,MORTGAGE,12.0,PERSONAL,A,6500,6.99,0,0.14,N,7.0,26-35,"(35000.0, 49000.0]",21241
31,39000,RENT,14.5,DEBTCONSOLIDATION,C,5200,13.48,0,0.13,N,9.0,26-35,"(35000.0, 49000.0]",21242
30,46000,OWN,14.0,PERSONAL,C,6000,12.68,0,0.13,N,6.0,26-35,"(35000.0, 49000.0]",21243
27,45000,RENT,0.0,DEBTCONSOLIDATION,C,5200,13.49,0,0.12,N,8.0,26-35,"(35000.0, 49000.0]",21244
28,39000,RENT,12.0,DEBTCONSOLIDATION,B,5250,11.49,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21245
27,48000,RENT,8.0,MEDICAL,C,5250,15.27,0,0.11,Y,6.0,26-35,"(35000.0, 49000.0]",21246
29,15600,RENT,4.0,PERSONAL,C,5275,14.72,1,0.34,Y,8.0,26-35,"(3999.999, 35000.0]",21247
31,50000,RENT,0.0,EDUCATION,C,5275,12.53,0,0.11,N,6.0,26-35,"(49000.0, 63000.0]",21248
27,46000,OWN,0.0,EDUCATION,A,18000,6.17,0,0.39,N,5.0,26-35,"(35000.0, 49000.0]",21249
27,20160,RENT,4.0,DEBTCONSOLIDATION,A,5300,10.99,0,0.26,N,6.0,26-35,"(3999.999, 35000.0]",21250
29,46000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7500,14.35,0,0.16,Y,5.0,26-35,"(35000.0, 49000.0]",21251
29,46000,MORTGAGE,9.0,PERSONAL,A,4000,6.76,0,0.09,N,9.0,26-35,"(35000.0, 49000.0]",21252
32,36000,RENT,4.0,VENTURE,A,5300,8.9,0,0.15,N,6.0,26-35,"(35000.0, 49000.0]",21253
27,43218,RENT,11.0,VENTURE,C,5300,14.65,0,0.12,Y,10.0,26-35,"(35000.0, 49000.0]",21254
31,46000,MORTGAGE,11.0,VENTURE,A,7000,7.88,0,0.15,N,6.0,26-35,"(35000.0, 49000.0]",21255
32,47500,RENT,2.0,MEDICAL,B,5300,11.49,0,0.11,N,8.0,26-35,"(35000.0, 49000.0]",21256
28,46000,MORTGAGE,3.0,EDUCATION,D,16750,14.96,0,0.36,N,6.0,26-35,"(35000.0, 49000.0]",21257
34,25000,RENT,0.0,VENTURE,B,5325,10.99,0,0.21,N,7.0,26-35,"(3999.999, 35000.0]",21258
28,15360,RENT,2.0,PERSONAL,B,5375,9.91,1,0.35,N,5.0,26-35,"(3999.999, 35000.0]",21259
29,18000,RENT,5.0,HOMEIMPROVEMENT,B,5375,12.69,1,0.3,N,9.0,26-35,"(3999.999, 35000.0]",21260
28,46000,MORTGAGE,2.0,PERSONAL,B,4000,11.48,0,0.09,N,5.0,26-35,"(35000.0, 49000.0]",21261
28,46000,MORTGAGE,12.0,EDUCATION,A,6000,8.0,0,0.13,N,7.0,26-35,"(35000.0, 49000.0]",21262
30,20000,RENT,14.0,MEDICAL,D,5400,14.61,0,0.27,Y,7.0,26-35,"(3999.999, 35000.0]",21263
29,40000,OTHER,2.0,DEBTCONSOLIDATION,E,15000,16.63,1,0.38,Y,10.0,26-35,"(35000.0, 49000.0]",21264
27,46028,MORTGAGE,8.0,DEBTCONSOLIDATION,B,18000,10.74,0,0.39,N,9.0,26-35,"(35000.0, 49000.0]",21265
30,29120,RENT,0.0,DEBTCONSOLIDATION,A,5400,7.14,0,0.19,N,10.0,26-35,"(3999.999, 35000.0]",21266
28,46097,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,10.75,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21267
29,46140,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4800,14.72,0,0.1,Y,6.0,26-35,"(35000.0, 49000.0]",21268
29,40000,RENT,4.0,VENTURE,A,5400,7.9,0,0.14,N,7.0,26-35,"(35000.0, 49000.0]",21269
32,40000,RENT,2.0,EDUCATION,B,5400,11.11,0,0.14,N,5.0,26-35,"(35000.0, 49000.0]",21270
29,44000,RENT,2.0,PERSONAL,D,5400,16.0,1,0.12,Y,8.0,26-35,"(35000.0, 49000.0]",21271
34,50725,RENT,1.0,PERSONAL,C,5400,13.16,0,0.11,Y,9.0,26-35,"(49000.0, 63000.0]",21272
27,54000,RENT,1.0,HOMEIMPROVEMENT,C,5400,14.27,0,0.1,N,6.0,26-35,"(49000.0, 63000.0]",21273
28,56461,RENT,5.0,EDUCATION,E,5400,15.68,0,0.1,Y,6.0,26-35,"(49000.0, 63000.0]",21274
31,46300,MORTGAGE,14.5,PERSONAL,A,7500,7.88,0,0.16,N,6.0,26-35,"(35000.0, 49000.0]",21275
27,46300,MORTGAGE,3.0,DEBTCONSOLIDATION,C,11500,13.48,0,0.25,Y,8.0,26-35,"(35000.0, 49000.0]",21276
29,46400,MORTGAGE,0.0,EDUCATION,A,12000,7.51,0,0.26,N,10.0,26-35,"(35000.0, 49000.0]",21277
29,63533,RENT,0.0,PERSONAL,A,5400,7.66,0,0.08,N,7.0,26-35,"(63000.0, 86000.0]",21278
34,46500,MORTGAGE,14.5,EDUCATION,D,8500,10.99,0,0.18,N,9.0,26-35,"(35000.0, 49000.0]",21279
31,46500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6250,5.79,0,0.13,N,10.0,26-35,"(35000.0, 49000.0]",21280
29,75000,RENT,0.0,PERSONAL,C,5400,14.79,0,0.07,N,5.0,26-35,"(63000.0, 86000.0]",21281
27,77200,RENT,0.0,DEBTCONSOLIDATION,B,5425,10.59,1,0.07,N,9.0,26-35,"(63000.0, 86000.0]",21282
30,46500,MORTGAGE,8.0,VENTURE,A,6000,7.88,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21283
31,46500,MORTGAGE,7.0,PERSONAL,C,8000,13.04,0,0.17,Y,6.0,26-35,"(35000.0, 49000.0]",21284
30,40525,MORTGAGE,8.0,HOMEIMPROVEMENT,C,4800,14.65,1,0.12,N,10.0,26-35,"(35000.0, 49000.0]",21285
30,25000,RENT,6.0,PERSONAL,C,5475,12.68,0,0.22,N,6.0,26-35,"(3999.999, 35000.0]",21286
28,46551,MORTGAGE,12.0,VENTURE,A,5000,10.99,0,0.11,N,7.0,26-35,"(35000.0, 49000.0]",21287
27,46576,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4800,10.99,0,0.1,N,10.0,26-35,"(35000.0, 49000.0]",21288
35,46654,MORTGAGE,14.5,EDUCATION,B,17000,11.83,0,0.36,N,10.0,26-35,"(35000.0, 49000.0]",21289
27,15085,RENT,2.0,VENTURE,A,5500,5.99,1,0.36,N,8.0,26-35,"(3999.999, 35000.0]",21290
31,46700,MORTGAGE,5.0,MEDICAL,B,7200,10.99,0,0.15,N,6.0,26-35,"(35000.0, 49000.0]",21291
32,46700,MORTGAGE,14.5,HOMEIMPROVEMENT,A,11325,7.51,0,0.24,N,10.0,26-35,"(35000.0, 49000.0]",21292
33,46709,MORTGAGE,4.0,EDUCATION,B,6200,10.99,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21293
27,46713,MORTGAGE,3.0,VENTURE,C,12375,10.91,0,0.26,N,6.0,26-35,"(35000.0, 49000.0]",21294
34,19200,RENT,1.0,PERSONAL,C,5500,15.23,1,0.29,Y,8.0,26-35,"(3999.999, 35000.0]",21295
35,20000,RENT,1.0,EDUCATION,B,5500,12.69,0,0.28,N,7.0,26-35,"(3999.999, 35000.0]",21296
27,20000,RENT,0.0,EDUCATION,B,5500,12.69,0,0.28,N,5.0,26-35,"(3999.999, 35000.0]",21297
27,46800,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,9.99,0,0.13,N,7.0,26-35,"(35000.0, 49000.0]",21298
27,20400,RENT,3.0,MEDICAL,A,5500,6.91,0,0.27,N,7.0,26-35,"(3999.999, 35000.0]",21299
27,40800,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2000,7.29,1,0.05,N,5.0,26-35,"(35000.0, 49000.0]",21300
34,46800,MORTGAGE,1.0,HOMEIMPROVEMENT,B,5525,11.11,0,0.12,N,6.0,26-35,"(35000.0, 49000.0]",21301
32,21600,RENT,4.0,DEBTCONSOLIDATION,C,5500,14.72,0,0.25,Y,7.0,26-35,"(3999.999, 35000.0]",21302
31,46800,MORTGAGE,14.0,PERSONAL,B,5500,10.99,0,0.12,N,10.0,26-35,"(35000.0, 49000.0]",21303
27,46800,MORTGAGE,3.0,VENTURE,C,6500,12.87,0,0.14,N,6.0,26-35,"(35000.0, 49000.0]",21304
28,24000,RENT,5.0,PERSONAL,B,5500,10.36,0,0.23,N,7.0,26-35,"(3999.999, 35000.0]",21305
30,24000,RENT,5.0,MEDICAL,C,5500,13.23,0,0.23,Y,8.0,26-35,"(3999.999, 35000.0]",21306
32,25000,RENT,12.0,VENTURE,B,5500,11.11,0,0.22,N,10.0,26-35,"(3999.999, 35000.0]",21307
28,46858,MORTGAGE,4.0,PERSONAL,B,3600,9.91,0,0.08,N,10.0,26-35,"(35000.0, 49000.0]",21308
29,46873,MORTGAGE,9.0,PERSONAL,A,11200,7.14,0,0.24,N,6.0,26-35,"(35000.0, 49000.0]",21309
33,25200,RENT,0.0,MEDICAL,B,5500,9.88,0,0.22,N,7.0,26-35,"(3999.999, 35000.0]",21310
28,47000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.42,0,0.19,N,8.0,26-35,"(35000.0, 49000.0]",21311
28,28089,RENT,0.0,PERSONAL,C,5500,12.22,0,0.2,Y,5.0,26-35,"(3999.999, 35000.0]",21312
31,47000,MORTGAGE,6.0,MEDICAL,C,20000,13.49,0,0.43,N,5.0,26-35,"(35000.0, 49000.0]",21313
31,30000,RENT,4.0,DEBTCONSOLIDATION,B,5500,8.88,0,0.18,N,9.0,26-35,"(3999.999, 35000.0]",21314
31,30000,RENT,0.0,HOMEIMPROVEMENT,D,5500,15.21,1,0.18,Y,7.0,26-35,"(3999.999, 35000.0]",21315
29,47000,MORTGAGE,8.0,EDUCATION,B,8000,12.42,0,0.17,N,9.0,26-35,"(35000.0, 49000.0]",21316
28,32000,RENT,0.0,DEBTCONSOLIDATION,C,5500,15.96,0,0.17,Y,8.0,26-35,"(3999.999, 35000.0]",21317
29,41000,MORTGAGE,0.0,MEDICAL,A,3800,7.51,1,0.09,N,9.0,26-35,"(35000.0, 49000.0]",21318
32,47000,OWN,8.0,VENTURE,A,6000,8.9,0,0.13,N,5.0,26-35,"(35000.0, 49000.0]",21319
29,34000,RENT,4.0,MEDICAL,B,5500,10.99,0,0.16,N,5.0,26-35,"(3999.999, 35000.0]",21320
27,47000,MORTGAGE,11.0,EDUCATION,A,2650,7.49,0,0.06,N,9.0,26-35,"(35000.0, 49000.0]",21321
32,35000,RENT,2.0,PERSONAL,B,5500,11.49,0,0.16,N,7.0,26-35,"(3999.999, 35000.0]",21322
34,47000,OWN,8.0,VENTURE,B,14000,9.99,0,0.3,N,9.0,26-35,"(35000.0, 49000.0]",21323
27,47000,MORTGAGE,2.0,MEDICAL,A,6000,6.99,0,0.13,N,5.0,26-35,"(35000.0, 49000.0]",21324
30,40000,RENT,14.0,VENTURE,A,5500,6.62,0,0.14,N,8.0,26-35,"(35000.0, 49000.0]",21325
30,40000,RENT,1.0,PERSONAL,A,5500,7.74,0,0.14,N,6.0,26-35,"(35000.0, 49000.0]",21326
34,42000,RENT,5.0,DEBTCONSOLIDATION,A,5500,7.66,0,0.13,N,7.0,26-35,"(35000.0, 49000.0]",21327
33,42230,RENT,1.0,MEDICAL,A,5500,9.63,0,0.13,N,10.0,26-35,"(35000.0, 49000.0]",21328
28,47000,OWN,5.0,DEBTCONSOLIDATION,D,13000,14.54,0,0.28,N,9.0,26-35,"(35000.0, 49000.0]",21329
35,42300,RENT,3.0,PERSONAL,C,5500,13.06,0,0.13,N,8.0,26-35,"(35000.0, 49000.0]",21330
30,42312,RENT,1.0,EDUCATION,A,5500,8.59,0,0.13,N,6.0,26-35,"(35000.0, 49000.0]",21331
